filename,title,description,feature,topic,role,level
help/forms/using/customizing-listing-process-instances.md,Customizing the listing of process instances,How-to customize the properties displayed in process instance in AEM Forms workspace.,,,,
help/forms/using/customizing-task-actions.md,Customizing Task Actions,"You can customize appearance of the task actions, use only images for actions, and customize the images used in route actions.",,,,
help/forms/using/display-additional-data-in-todo-list.md,Displaying additional data in ToDo list,How-to customize the display of the To-do list of LiveCycle AEM Forms workspace to show more information besides the default.,,,,
help/forms/using/getting-task-variables-summary-url.md,Getting Task Variables in Summary URL,How-to reuse the information about a task and generate a Summary URL to summarize or describe a task.,,,,
help/forms/using/images-route-actions.md,Customize images used in route actions,How-to customize the images used in route actions in LiveCycle AEM Forms workspace.,,,,
help/forms/using/minification-javascript-files.md,Minification of the JavaScript files,Instructions to generate minified code after AEM Forms workspace customizations to optimize the JS files for the web.,,,,
help/forms/using/sorting-tracking-tables-add-columns.md,Customize tracking tables,How-to customize the display of the details of user processes in the task table displayed in the tracking tab of AEM Forms workspace.,,,,
help/forms/using/updating-link-help-documentation.md,Updating the link to the documentation,How-to update the destination of Workspace Help link in AEM Forms workspace to point to your custom documentation link.,,,,
help/forms/using/form-sets-html-workspace.md,Working with Formsets in AEM Forms workspace,A formset is a collection of HTML5 forms grouped and presented as a single set of forms to end users. Learn how you can work with formsets in AEM Forms workspace.,,,,
help/forms/using/apis-used-html-workspace.md,APIs used in AEM Forms workspace,"Public Java and JavaScript APIs and methods of LiveCycle AEM Forms workspace, exposed for customization and automation.",,,,
help/forms/using/initiating-new-process-existing-process.md,Initiating a new process with existing process data in AEM Forms workspace,See how you can initiate a new process with existing process data in AEM Forms workspace.,,,,
help/forms/using/two-html-workspace-instances-one.md,Hosting two AEM Forms workspace instances on one server,How LC administrators can customize HTML WS to host two instances on a single server accessible via different URLs.,,,,
help/forms/using/changing-color-scheme-interface.md,Changing the color scheme of the interface,How to modify the color scheme of AEM Forms workspace user interface portions selectively.,,,,
help/forms/using/changing-font-interface.md,Changing the font on the interface,How to change the fonts on the user interface selectively.,,,,
help/forms/using/changing-organization-logo-branding.md,Changing the organization logo for branding,To brand AEM Forms workspace provide the logo of your organization by customizing the default logo.,,,,
help/forms/using/displaying-information-task-summary-pane.md,Displaying information in the Task Summary pane,"In AEM Forms workspace, a Task Summary pane can be configured to summarize the task or display any other web page.",,,,
help/forms/using/displaying-user-avatar.md,Displaying the user avatar,How to customize the AEM Forms workspace to display the image of a logged-in user.,,,,
help/forms/using/getting-started-livecycle-html-workspace.md,Getting started with AEM Forms workspace,How to get started with using the LiveCycle AEM Forms workspace to manage your business automation processes.,,,,
help/forms/using/tasks-organizational-hierarchy-using-manager.md,Managing tasks in an organizational hierarchy using Manager View,How managers and organization heads can access and work on the tasks of their direct and indirect reports in the To-do tab in AEM Forms workspace.,,,,
help/forms/using/starting-processes.md,Starting processes,"How to use LiveCycle AEM Forms workspace--select processes, add notes and attachments, save draft copies, and add to favorites.",,,,
help/forms/using/tracking-processes.md,Tracking processes,How to track your processes by searching for them and viewing their details.,,,,
help/forms/using/single-sign-timeout-handlers.md,Single Sign On and timeout handlers,How-to set the session timeout value for AEM Forms workspace.,,,,
help/forms/using/using-adaptive-form-html-workspace.md,Using an adaptive form in HTML Workspace,Using an adaptive form in HTML Workspace,,,,
help/forms/using/integrating-aem-forms-workspace-with-microsoft-office-sharepoint-server.md,Integrating AEM forms workspace with Microsoft Office SharePoint Server,You can integrate AEM forms workspace with Microsoft Office SharePoint Server. ,,,,
help/forms/using/todo-lists.md,Working with To-do lists,"How to open, work on, and complete the tasks as required, such as approving or rejecting a request or adding more information.",,,,
help/forms/using/troubleshooting-guidelines-html-workspace.md,Troubleshooting guidelines for AEM Forms workspace,Enable logs and use debugger in browser to troubleshoot AEM Forms workspace.,,,,
help/forms/using/aem-forms-app.md,AEM Forms app,AEM Forms app enables your field workers to use adaptive forms on their mobile devices.,,,,
help/forms/using/setup-environment-mobile-workspace.md,Set up environment for AEM Forms app,"Hardware, software, and licenses to build and deploy the AEM Forms app.",,,,
help/forms/using/setup-xcode-project-build-installer.md,Set up the Xcode project and build the iOS app,Explains how to build standard AEM Forms app for iOS.,,,,
help/forms/using/building-secure-mobile-workspace-app.md,Building a secure AEM Forms app for iOS,Steps to build a secure AEM Forms app.,,,,
help/forms/using/setup-visual-studio-project-build-installer.md,Set up the Visual Studio project and build the Windows app,Learn how to set up a Visual Studio project to build the AEM Forms Windows mobile device app.,,,,
help/forms/using/setup-android-studio-project-build-installer.md,Set up the Android studio project and build the Android app,Steps to set up the Android Studio project and build the installer for the AEM Forms app,,,,
help/forms/using/setup-eclipse-project-build-installer.md,Build the AEM Forms Android app,Steps to set up the Android Studio project and build the .apk file for the AEM Forms app for Android,,,,
help/forms/using/distribute-mobile-workspace-app.md,Distribute AEM Forms app,Use Mobile Device Management (MDM) for the large-scale deployment of apps on mobile devices.,,,,
help/forms/using/gesture-customization.md,Gesture customization,Customize the gestures on your AEM Forms app,,,,
help/forms/using/branding-customization.md,Branding Customization,"Customize the application icon, application name, launch images, and login page to provide a distinct organization-specific look and feel to AEM Forms app.",,,,
help/forms/using/theme-customization.md,Theme Customization,How to customize the theme of your AEM Forms app.,,,,
help/forms/using/log-mobile-workspace.md,Logging in to AEM Forms app,Steps to log into the AEM Forms app.,,,,
help/forms/using/home-screen.md,Home screen,Description of the components of the AEM Forms app Home screen,,,,
help/forms/using/sync-app.md,Synchronizing the app,Synchronize the AEM Forms app on your mobile device with the AEM Forms server.,,,,
help/forms/using/working-with-form.md,Working with a Form,View and update the form associated with a task or Startpoint in the AEM Forms app,,,,
help/forms/using/working-with-startpoints.md,Working with Startpoints,Steps to work with a AEM Forms process from your Mobile device defined in Workbench.,,,,
help/forms/using/open-task.md,Opening a task,Steps to open a task on your AEM Forms app.,,,,
help/forms/using/save-as-draft.md,Saving a task or form as a draft,Steps to save a draft copy of a task or a form in the AEM Forms app,,,,
help/forms/using/autosave-data-app.md,Using autosave in AEM Forms app,Learn how to use autosave feature in AEM Forms app that lets you avoid data loss.,,,,
help/forms/using/save-forms-and-start-points-as-templates.md,Save forms as templates,Learn how to create templates from forms with data required repeatedly.,,,,
help/forms/using/add-attachments.md,Adding attachments,Add photographs and scribble notes as annotations to your task in the AEM Forms app,,,,
help/forms/using/work-offline-mode.md,Working in the offline mode,Take your mobile device offline outside your AEM Forms network range or in a completely offline mode and work on the AEM Forms app,,,,
help/forms/using/update-general-settings.md,Updating general settings,Update AEM Forms app settings such as the Home screen and fetch Startpoints and attachments options,,,,
help/forms/using/issues-aem-forms-app.md,Troubleshoot AEM Forms app,Learn about common issues with AEM Forms app and how to troubleshoot them.,,,,
help/forms/using/introduction.md,Introduction to HTML5 forms,HTML5 forms is a new capability in Adobe Experience Manager 6.0 (AEM 6.0) software that offers rendering of XFA form templates in HTML5 format.,Mobile Forms,,,
help/forms/using/get-started.md,Getting started with HTML5 forms,"To get started, deploy AEM Forms add-on package and import existing HTML5 forms to AEM.",Mobile Forms,,,
help/forms/using/html5-forms-architecture.md,Architecture of HTML5 forms,HTML5 forms is deployed as a package within the embedded AEM instance and exposes the functionality as REST end point over HTTP/S using RESTful Apache Sling architecture.,Mobile Forms,,,
help/forms/using/feature-differentiation-html5-forms-pdf-forms.md,Feature differentiation between HTML5 forms and PDF forms,Feature supported in HTML5 forms and PDF forms,Mobile Forms,,,
help/forms/using/faq.md,Frequently asked questions (FAQ) for HTML5 forms,"Frequently Asked Questions (FAQ) about layout, scripting support, and scope of HTML5 forms.",Mobile Forms,,,
help/forms/using/designing-form-template.md,Designing form templates for HTML5 forms,AEM Forms offers rendering XFA form template to HTML5 format. Form designers can design form templates using Designer and use the HTML5 rendition capability.,Mobile Forms,,,
help/forms/using/best-practices-for-html5-forms.md,Best practices for HTML5 forms,Tune your XFA-based HTML5 Forms for best performance.,Mobile Forms,,,
help/forms/using/design-accessible-html5-forms.md,Designing accessible HTML5 forms,HTML5 forms use the ARIA HTML5 accessibility standard. These forms support tabbed navigation and are certified to be compatible with common screen readers.,Mobile Forms,,,
help/forms/using/preview-xdp-forms-html.md,Generate HTML5 preview of an XDP form,Preview HTML tab in LiveCycle Designer can be used to preview forms as they appear in a browser.,Mobile Forms,,,
help/forms/using/rendering-form-template.md,Rendering form template for HTML5 forms,HTML5 forms profiles are associated with profile renders. Profile Renders are JSP pages responsible for generating HTML representation of the form by calling the Forms OSGi service.,Mobile Forms,,,
help/forms/using/enabling-attachments-html5-form.md,Enabling attachments for an HTML5 form,"By default, the attachment support for HTML5 forms is disabled.",Mobile Forms,,,
help/forms/using/service-proxy.md,HTML5 forms service proxy,"HTML5 forms Service Proxy is a configuration to register a proxy for the submission service. To configure Service Proxy, specify the URL of submission service through request parameter submissionServiceProxy.",Mobile Forms,,,
help/forms/using/optimize-html5-forms.md,Optimizing HTML5 forms,You can optimize the output size of the HTML5 forms.,Mobile Forms,,,
help/forms/using/screen-readers.md,Screen readers for HTML5 forms,Lists the screen readers supported with HTML5 forms.,Mobile Forms,,,
help/forms/using/custom-profile.md,Creating a custom profile for HTML5 forms,A HTML5 forms profile is a resource node in Apache Sling. It represents a customized version of HTML5 forms Render service.,Mobile Forms,,,
help/forms/using/right-left-languages.md,Right-to-left languages in HTML5 forms,"HTML5 forms can be displayed or filled in right-to-left languages, such as Hebrew.",Mobile Forms,,,
help/forms/using/integrate-form-bridge-forms-portal.md,Integrating Form Bridge with custom portal for HTML5 forms,You can use the FormBridge API to get or set the values of form fields from the HTML page and submit the form.,Mobile Forms,,,
help/forms/using/custom-widgets.md,Create custom appearances in HTML5 forms,You can plug in custom widgets to a Mobile Forms. You can extend existing jQuery Widgets or develop your own custom widgets.,Mobile Forms,,,
help/forms/using/changing-default-styles.md,Changing default styles of HTML5 forms,HTML5 forms styling is based on CSS. You can change the default styles of the form.,Mobile Forms,,,
help/forms/using/picture-clause-support.md,Picture clause support for HTML5 forms,"HTML5 forms supports XFA Picture clause for display value and formatted value for date, text, and numeric symbols.",Mobile Forms,,,
help/forms/using/accessible-tables.md,Create accessible complex tables in HTML5 forms,Learn how to create accessible tables in HTML5 forms.,Mobile Forms,,,
help/forms/using/css-styles.md,Creating CSS styles for HTML5 forms,Learn how to change the appearance of HTML5 forms by modifying the CSS class associated with the HTML form element.,Mobile Forms,,,
help/forms/using/customzing-errors-html5-forms.md,Customizing error messages for HTML5 forms,Learn how to customize the display of error messages for HTML5 forms including how to change their position and appearance.,Mobile Forms,,,
help/forms/using/saving-html5-form-draft.md,Saving an HTML5 form as a draft,Save an HTML5 form as a draft and resume filling the form at a later stage.,Mobile Forms,,,
help/forms/using/enable-logs.md,Enable logging for HTML5 forms,The logger utility enables logging for a form and helps you debug form-related issues.,Mobile Forms,,,
help/forms/using/debug.md,Debugging HTML5 forms,The document list steps to troubleshoot various known issues.,Mobile Forms,,,
help/forms/using/scripting-support.md,Scripting support for HTML5 forms,"JavaScript, FormCalc properties, and other methods that are supported in HTML5 Forms.",Mobile Forms,,,
help/forms/using/formset-in-aem-forms.md,Form set in AEM Forms,This article introduces form set and explains how to create form sets by stitching together HTML5 forms. This article also explains how you can prefill xml data to a form set and how you can use form sets in process management.,Mobile Forms,,,
help/forms/using/cm-overview.md,Correspondence Management Overview,This topic gives you an overview of Correspondence Management.,Correspondence Management,,,
help/forms/using/layout-design-details.md,Layout Design,Layout Design Details explains how you can create layouts to be used for your letters or Interactive Communications.,Correspondence Management,,,
help/forms/using/data-dictionary.md,Data Dictionary,Data dictionary in Correspondence Management lets you integrate back-end data to letters as inputs for use in customer correspondence.,Correspondence Management,,,
help/forms/using/document-fragments.md,Document Fragments,"Document Fragments, such as Text, lists, conditions, and layout fragments, in Correspondence Management let you form the static, dynamic, and repeatable components of customer correspondence.",Correspondence Management,,,
help/forms/using/create-letter.md,Create Letter,"This topic gives you the steps to create a letter, add data modules and attachments to it, and preview it in Correspondence Management. ",Correspondence Management,,,
help/forms/using/create-correspondence.md,Create Correspondence,"After you have created a letter template, you can use it to create correspondence in AEM Forms by managing data, content, and attachments.",Correspondence Management,,,
help/forms/using/expression-builder.md,Remote functions in Expression Builder,Expression Builder in Correspondence Management lets you create expressions and remote functions.,Correspondence Management,,,
help/forms/using/manage-agent-signature-images.md,Manage agent signature images,"After you have created a letter template, you can use it to create correspondence in AEM Forms by managing data, content, and attachments.",Correspondence Management,,,
help/forms/using/submit-letter-topostprocess.md,Post processing of letters and interactive communications,"Post Processing of Letters in Correspondence Management lets you create AEM and Forms post processes, such as print and email, and integrate them with your letters.",Correspondence Management,,,
help/forms/using/add-custom-action-asset-listing-view.md,Add custom action to the Asset Listing view,This article teaches how to add custom action to the Asset Listing view,Correspondence Management,,,
help/forms/using/add-action-button-in-create-correspondence-ui.md,Add custom action/button in Create Correspondence UI,Learn how to add custom action/button in Create Correspondence UI,Correspondence Management,,,
help/forms/using/add-custom-properties-cm-assets.md,Add custom properties to Correspondence Management assets,Learn how to add custom properties to Correspondence Management assets.,Correspondence Management,,,
help/forms/using/customize-create-correspondence-ui.md,Customize create correspondence UI,Learn how to customize create correspondence UI.,Correspondence Management,,,
help/forms/using/customize-text-editor.md,Customize text editor,Learn how to customize text editor.,Correspondence Management,,,
help/forms/using/cm-troubleshooting.md,"""Correspondence Management: Troubleshooting""",Correspondence Management Troubleshooting,Correspondence Management,,,
help/forms/using/cm-apis-to-access-letter-instances.md,APIs to access letter instances,Learn how to use APIs to access letter instances.,Correspondence Management,,,
help/forms/using/integrating-create-correspondence-ui-with-your-portal.md,Integrating Create Correspondence UI with your custom portal,Learn how to integrate create correspondence UI with your custom portal,Correspondence Management,,,
help/forms/using/custom-special-characters.md,Custom special characters in Correspondence Management,Learn how to add custom special characters in Correspondence Management.,Correspondence Management,,,
help/forms/using/custom-watermark.md,Custom watermark in letter PDF preview,Learn how to create custom watermark in letter PDF preview.,Correspondence Management,,,
help/forms/using/configuring-a-cm-solution.md,Configuring a Correspondence Management solution,Configuring a Correspondence Management solution,Correspondence Management,,,
help/forms/using/cm-inline-condition.md,Inline condition and repeat in Interactive Communications and letters,"Using inline condition and repeat in Interactive Communications and letters, you can create communications that are highly contextual and well structured.",Correspondence Management,,,
help/forms/using/lists.md,Document Fragments,"Document Fragments, such as Text, lists, conditions, and layout fragments, in Correspondence Management let you form the static, dynamic, and repeatable components of customer correspondence.",Correspondence Management,,,
help/forms/using/cm-configuration-properties.md,Correspondence Management Configuration Properties,"This topic explains how you can modify Asset Composer with solution-specific configurations. This topic details the properties you can edit, with their description, default values, and acceptable values.",Correspondence Management,,,
./help/forms/using/experience-targeting-forms.md,Create targeted experiences in AEM Forms,Use Target in AEM Forms to create customized experiences for targeted customers.,,,,
help/forms/using/measure-improve-performance-forms-documents.md,Measure and improve effectiveness and conversion of forms,AEM Forms integrates with Adobe Target and Adobe Analytics solutions that allows you to measure and improve the performance and conversion rate of your forms.,,,,
help/forms/using/configure-analytics-forms-documents.md,Configuring analytics and reports,"Learn how to configure Adobe Analytics to discover interaction patterns and problems users face while using adaptive forms, adaptive documents, and HTML5 forms.",,,,
help/forms/using/view-understand-aem-forms-analytics-reports.md,View and understand AEM Forms analytics reports,AEM Forms integrates with Adobe Analytics and provides you summary and detailed analytics about your published adaptive forms.,,,,
help/forms/using/ab-testing-adaptive-forms.md,Create and manage A/B test for adaptive forms,AEM Forms integrates with Adobe Target that allows running A/B tests for adaptive forms to enhance customer experience and improve conversion rates.,,,,
help/forms/using/introduction-publishing-forms.md,Introduction to publishing forms on a portal,AEM Forms provides with components that you can use to build your forms portal. This articles introduces you to the available forms portal components.,,,,
help/forms/using/integrate-draft-submission-database.md,Sample for integrating drafts & submissions component with database,Reference implementation of customized data and metadata services to integrate drafts and submissions component with a database.,,,,
help/forms/using/configuring-draft-submission-storage.md,Configuring storage services for drafts and submissions,Learn how to configure storage for drafts and submissions,,,,
help/forms/using/manage-applications-inbox.md,Manage Forms applications and tasks in AEM Inbox,AEM Inbox allows you to launch Forms-centric workflows through submitting applications and manage tasks.,,,,
help/forms/using/watched-folder-in-aem-forms.md,Watched folder in AEM Forms,"An administrator can put a folder on watch and start a workflow, service, or script operation when a file is placed in the folder being watched.",,,,
help/forms/using/draft-submission-component.md,Drafts and submissions component,Drafts and submissions component lists forms that are in the draft state and are already submitted. You can customize appearance and style of the component.,,,,
help/forms/using/embedding-link-component-page.md,Embedding link component in a page,You can use the link component to link an adaptive document or an adaptive form from any page.,,,,
help/forms/using/publishing-unpublishing-forms.md,Publishing and unpublishing forms and documents,You can schedule publishing and unpublishing of forms. Published forms are replicated on the publish instance.,,,,
help/forms/using/listing-forms-webpage-using-apis.md,Listing forms on a web page using APIs,Programmatically query Forms Manager to retrieve a filtered list of forms and display on your own web pages.,,,,
help/forms/using/accessing-filling-published-forms.md,Accessing and filling published forms,Forms Portal equips Web Developers with components to create and customize a forms portal on websites authored using Adobe Experience Manager (AEM).,,,,
help/forms/using/form-submission-receipt-via-email.md,Sending a form submission acknowledgement via email,AEM Forms allows you to configure the email submit action that sends an acknowledgement to a user on submitting the form.,,,,
help/forms/using/creating-configure-watched-folder.md,Create or Configure a watched folder,"Learn how to create or delete a watched folder, or modify the properties of an existing watched folder.",,,,
help/forms/using/use-custom-email-template-assign-task-step.md,Use custom email templates in an Assign Task step,Custom email templates for forms workflow email notifications ,,,,
help/forms/using/use-metadata-in-email-notifications.md,Use metadata in an email notification ,Use metadata to populate information in a forms workflow email notification,,,,
help/forms/using/customizing-templates-forms-portal-components.md,Customizing templates for forms portal components,Display custom metadata in form listing,Forms Portal,,,
help/forms/using/enabling-forms-portal-components.md,Enabling forms portal components,"Out of the box, Forms Portal components are disabled. Enable Document Services and Document Services Predicates groups to enable Forms Portal components.",Forms Portal,,,
help/forms/using/creating-form-portal-page.md,Creating a forms portal page,Forms Portal equips Web Developers with components to create and customize a forms portal on websites authored using Adobe Experience Manager (AEM).,Forms Portal,,,
help/forms/using/report-submitted-data-forms.md,APIs to work with submitted forms on forms portal,AEM Forms provides APIs that you can use to query and take actions on submitted forms data in forms portal.,Forms Portal,,,
help/forms/using/adding-custom-storage-provider-forms.md,Custom storage for drafts and submissions component,See how to customize the storage of user data for drafts and submissions.,Forms Portal,,,
help/forms/using/overview-aem-document-services.md,Overview of AEM Document Services,"AEM Document Services are a set of OSGi Services for creating, assembling, and securing PDF Documents.",,,,
help/forms/using/forms-service.md,Forms Service,The article describes Forms service and the form-related tasks you can perform using Forms service.,,,,
help/forms/using/output-service.md,Output Service,"Describes Output Service, which is part of AEM Document Services",,,,
help/forms/using/using-convertpdf-service.md,ConvertPDF Service,Use AEM Forms ConvertPDF service to convert PDF documents to PostScript or image files.,,,,
help/forms/using/using-barcoded-forms-service.md,Barcoded Forms Service,Use AEM Forms Barcoded Forms service to extract data from electronic images of barcodes. ,,,,
help/forms/using/assembler-service.md,Using Assembler Service,"The Assembler service lets you combine, rearrange, and augment PDF and XDP documents and obtain information about PDF documents.",,,,
help/forms/using/hsm-certify-esign-docs.md,Use HSM to digitally sign or certify documents,Use HSM or etoken devices to certify eSigned documents,,,,
help/forms/using/aem-document-services-programmatically.md,Using AEM Document Services Programmatically,"Learn how to use Document Services APIs to Digitally sign, encrypt, and generate PDF documents.",,,,
help/forms/using/using-sendtoprinter-api.md,Using the sendToPrinter API,Using the sendToPrinter service to send a document to printer.,,,,
help/forms/using/document-security-offerings.md,Document security offerings,Learn about various tools and features of AEM Document Security,Document Security,,,
help/forms/using/enable-search-for-drm-protected-pdf-documents-in-aem.md,Enable AEM to search document security protected PDF documents,Learn how to enable native AEM search to perform full-text search on DRM protected PDF documents.  ,Document Security,,,
help/forms/using/reader-extending-policy-protected-pdf-documents-using-ppl.md,Reader extending policy-protected PDF documents using Portable Protection Library,Reader extensions enable interactive features in Adobe PDF documents through Acrobat Reader. You can use the Portable Protection Library (PPL) to reader extend the DRM protected PDF documents.,Document Security,,,
help/forms/using/enable-search-for-drm-protected-pdf-and-office-documents-in-aem.md,Enable AEM to search document security protected PDF and Microsoft Office documents,Learn how to enable native AEM search to perform full-text search on DRM protected PDF documents.,Document Security,,,
help/forms/using/protect-document-on-behalf-of-another-user.md,Protect a document on behalf of another user, Protect a document on behalf of another user,Document Security,,,
help/forms/using/scribble-signature.md,Using Scribble Signature in HTML5 forms,"HTML5 forms are increasingly used on touch devices, and one common requirement is to support signatures. Signing documents on mobile devices is becoming an accepted way of signing forms on mobile devices.",Designer,,,
help/forms/using/introduction-widgets.md,Appearance framework for adaptive and HTML5 forms,"Mobile Forms render Form Templates as HTML5 forms. These forms use jQuery, Backbone.js and Underscore.js files for the appearance and to enable scripting.",,,,
help/forms/using/custom-adaptive-forms-templates.md,Creating a custom adaptive form template,This article describes how to create custom adaptive form templates.,,,,
help/forms/using/custom-layout-components-forms.md,Creating custom layout components for adaptive forms,Procedure to create custom layout components for adaptive forms.,,,,
help/forms/using/add-custom-action-form-lister.md,Adding custom action on form lister items,"Form developers can add more actions to the listing of forms on the forms portal page. By default, the form listing allows you to access the form, fill it, and submit it.",,,,
help/forms/using/customize-layout-positioning-error-messages-adaptive-form.md,Customize layout and positioning of error messages of an adaptive form,You can customize layout and positioning of the error messages of an adaptive for. ,,,,
help/forms/using/creating-custom-toolbar-action.md,Creating a custom toolbar action,Form developers can create custom toolbar actions for adaptive forms in AEM Forms. Using custom actions form authors can provide more workflows and options to their end users.,,,,
help/forms/using/customizing-form-event-tracking.md,Customizing form event tracking,"If a user spends more than 60 seconds on a field, a fieldvisit event is triggered and the details of the field are sent to Adobe SiteCatalyst.",,,,
help/forms/using/custom-appearance-widget-adaptive-form.md,Create custom appearances for adaptive form fields,Customize appearance of out-of-the-box components in Adaptive Forms.,,,,
help/forms/using/custom-draft-submission-data-services.md,Customizing Draft and Submission data services,"AEM Forms, by default, stores draft and submitted adaptive forms in a default node on the Publish instance. However, you can configure the draft and submission data services of AEM Forms to customize the storage of draft and submitted adaptive forms.",,,,
help/forms/using/dynamically-populate-dropdowns.md,Dynamically populating drop-down lists,Procedure to dynamically populate drop-down lists based on some logic,,,,
help/forms/using/custom-submit-action-form.md,Writing custom Submit action for adaptive forms,AEM Forms lets you create custom Submit action for Adaptive forms. This article describes the procedure to add custom Submit action for Adaptive forms.,,,,
help/forms/using/creating-custom-toolbar-layout.md,Creating custom toolbar layout,You can specify a toolbar layout for the form. The toolbar layout defines the commands and the layout of the toolbar on the form.,,,,
help/forms/using/displaying-components-based-on-template.md,Displaying components based on the template used,"When you create a form, learn how you can enable components in the sidebar based on the template selected.",,,,
help/forms/using/creating-custom-adaptive-form-themes.md,Creating custom adaptive form themes,An adaptive form theme is an AEM client library that you use to define the styles (look and feel) for an adaptive form. Learn how you can create custom adaptive form themes.,,,,
help/forms/using/transaction-reports-overview.md,Transaction Reports Overview,"Keep a count of all the forms submitted, interactive communication rendered, Documents converted to one format to another, and more",,,,
help/forms/using/viewing-and-understanding-transaction-reports.md,Viewing and Understanding Transaction Reports,Use transaction reports to make an informed decision about the product usage and rebalancing investments in hardware and software.,,,,
help/forms/using/transaction-reports-billable-apis.md,Transaction Reports Billable APIs,List of all the APIs that are accounted as transactions,,,,
help/forms/using/record-transaction-custom-implementation.md,Record a transaction for custom implementations,Use the TransactionRecorder API to record actions which are not accounted as transactions automatically,,,,
./help/forms/using/admin-help/configure-general-aem-forms-settings.md,General AEM Forms settings,Learn to configure the Core Configurations page settings in administration console that can help improve system performance.,,,,
./help/forms/using/admin-help/update-license-type-deployment.md,Update the license type for the deployment,Update the license type for the deployment by using the Change License page in administration console.,,,,
./help/forms/using/admin-help/adding-domains.md,Adding domains,"Learn how to add an enterprise, local, or hybrid domain using Domain Management settings and general considerations for domain names and IDs.",,,,
./help/forms/using/admin-help/delete-domain.md,Delete a domain,Learn how to use the Domain Management page to delete a domain or to mark an existing domain as obsolete.,,,,
./help/forms/using/admin-help/configure-account-locking-settings.md,Configure account-locking settings,Use the Enable Account Locking option to lock user accounts after a specified number of consecutive authentication failures.,,,,
./help/forms/using/admin-help/editing-converting-existing-domains.md,Editing and converting existing domains,Learn how to change the settings for existing domains from the Domain Management page. Convert an existing enterprise domain to a hybrid domain or vice versa.,,,,
./help/forms/using/admin-help/configuring-authentication-providers.md,Configuring authentication providers,"Add, edit, or delete authentication providers, change authentication settings, and read about just-in-time provisioning of users.",,,,
./help/forms/using/admin-help/synchronizing-directories.md,Synchronizing directories,Learn how to synchronize the User Management database with changes to the source directory servers using manual or scheduled synchronization.,,,,
./help/forms/using/admin-help/configuring-directories.md,Configuring directories,"Learn how to add, edit and delete directories and configure user management to use virtual list view.",,,,
./help/forms/using/admin-help/change-order-evaluation-authentication.md,Change the order of evaluation for authentication,You can change the order in which AEM forms evaluates multiple authentication providers.,,,,
./help/forms/using/admin-help/configure-ldap-bind-password.md,Configure the LDAP bind password,Learn how to configure the bind password field before you import the configuration file into another system.,,,,
./help/forms/using/admin-help/configure-aem-forms-prefetch-domain.md,Configure AEM forms to prefetchdomain information,Configure AEM forms to prefetch domain information if you experience a slower response time due to deeply nested groups or if you are a member of many groups.,,,,
./help/forms/using/admin-help/configuring-certificate-based-authentication.md,Configuring certificate-based authentication,Import a Certificate Authority (CA) certificate into the Trust Store and create a certificate mapping for certificate-based authentication.,,,,
./help/forms/using/admin-help/configure-saml-service-provider-settings.md,Configure SAML service provider settings,You can configure SAML service provider settings to allow users to login and authenticate to AEM forms via a specified third-party identity provider (IDP).,,,,
./help/forms/using/admin-help/enabling-single-sign-on-aem.md,Enabling single sign-on in AEM forms,Learn how to enable single sign-on (SSO) using HTTP headers and SPNEGO.,,,,
./help/forms/using/admin-help/configure-user-management-ssl-enabled.md,Configure User Management for an SSL-enabled LDAP server,Learn how  to configure User Management for an SSL-enabled LDAP server to enable synchronization to work properly over LDAPS.,,,,
./help/forms/using/admin-help/importing-exporting-configuration-file.md,Importing and exporting the configuration file,Learn how to import and export the configuration file in order to edit server preferences or configure another AEM forms product instance.,,,,
./help/forms/using/admin-help/configure-advanced-system-attributes.md,Configure advanced system attributes,"Use the Configure Advanced System Attributes page to modify certain settings in the configuration file without the need to export, edit, and import the file.",,,,
./help/forms/using/admin-help/preventing-csrf-attacks.md,Preventing CSRF attacks,Learn how to prevent Cross-site request forgery (CSRF) attacks and safeguard user data from being compromised.,,,,
./help/forms/using/admin-help/adding-configuring-users.md,Adding and configuring users ,The User Management settings in the administration console allow you to create or delete users  and configure other user settings.,,,,
./help/forms/using/admin-help/just-in-time-user-provisioning.md,Just-in-time user provisioning,Use just-in-time provisioning to add users to User Management after successfull authentication and dynamically assign relevant roles and groups to the new user.,,,,
./help/forms/using/admin-help/creating-configuring-groups.md,Creating and configuring groups,"Learn how to create groups manually or dynamically, edit a group, view details about a group, or delete a group.",,,,
./help/forms/using/admin-help/search-user-or-group.md,Search for a user or group,Learn how to search for a user or group using the User Management settings in the administration console.,,,,
./help/forms/using/admin-help/creating-configuring-roles.md,Creating and configuring roles,"Learn how to associate users and groups with roles that are already part of the User Management database. You can also create, edit, and delete roles.",,,,
./help/forms/using/admin-help/configuring-connector-emc-documentum.md,Configuring Connector for EMC Documentum,Learn how to configure the Connector for EMC Documentum to enable communication between AEM forms and EMC Documentum.,,,,
./help/forms/using/admin-help/configuring-connector-ibm-filenet.md,Configuring Connector for IBM FileNet,Learn how to configure the Connector for IBM FileNet to enable communication between AEM forms and IBM FileNet.,,,,
./help/forms/using/admin-help/configuring-connector-ibm-content-manager.md,Configuring Connector for IBM Content Manager,Configure the Connector for IBM Content Manager to enable communication between AEM forms and IBM Content Manager.,,,,
./help/forms/using/admin-help/configuring-connector-microsoft-sharepoint.md,Configuring Connector for Microsoft SharePoint,Configure Connector for Microsoft SharePoint to enable communication between AEM forms and Microsoft SharePoint.,,,,
